manufacturing_year,odometer_km,cycle_count,battery_health_percent,internal_resistance,charge_efficiency,remaining_capacity,charging_cycles_last_month,fast_charge_ratio,average_trip_distance,daily_distance,cooling_system_health,thermal_runaway_risk,voltage_imbalance,battery_stress_index,thermal_health_score,charging_quality_score,predicted_remaining_life_cycles,battery_failure
2020.0,68803.0,157.0,91.1,0.4427,94.75,107.09,1.0,0.333,14.9,42.1,82.3,41.4,13.19,3.4,67.1,67.8,1212.0,0
2016.0,89477.0,214.0,90.4,0.4566,95.16,90.68,2.0,0.104,15.0,29.4,51.0,48.0,19.69,19.5,62.0,47.8,1164.0,0
2017.0,69201.0,177.0,87.47,0.3877,95.6,66.16,2.0,0.358,13.6,19.8,73.6,58.6,7.11,36.5,54.9,48.6,902.0,0
2020.0,49289.0,141.0,93.96,0.3614,95.92,78.96,6.0,0.295,9.2,28.2,78.7,59.3,17.57,13.7,52.6,68.3,1005.0,0
2018.0,133153.0,226.0,87.51,0.4897,93.61,79.82,6.0,0.16,22.5,52.8,72.8,57.0,20.23,33.2,58.3,72.6,1120.0,0
2017.0,3905.0,69.0,96.92,0.3835,97.63,84.34,1.0,0.093,1.0,3.0,57.0,70.5,16.35,26.1,49.6,52.1,1087.0,0
2020.0,70521.0,159.0,88.45,0.4892,94.19,84.75,3.0,0.36,18.0,35.7,85.4,57.0,16.34,55.5,53.5,48.2,1159.0,0
2023.0,15351.0,61.0,99.2,0.352,98.25,90.32,2.0,0.237,3.3,10.1,88.5,53.3,3.31,21.9,54.0,90.0,1378.0,0
2020.0,55654.0,162.0,87.61,0.5736,95.39,66.48,2.0,0.182,11.5,32.4,65.6,46.7,22.1,0.0,68.5,71.5,528.0,0
2024.0,68481.0,171.0,91.81,0.4371,95.6,66.76,7.0,0.523,26.9,83.6,82.0,49.2,14.04,43.3,67.9,2.0,1254.0,0
2023.0,23867.0,1.0,99.22,0.3832,97.79,84.7,1.0,0.319,8.0,27.2,92.8,63.9,17.34,11.6,56.7,87.1,1211.0,0
2023.0,15819.0,8.0,98.92,0.3256,97.29,94.44,2.0,0.368,8.3,23.4,73.8,63.5,15.6,16.7,51.6,85.4,1210.0,0
2023.0,42156.0,107.0,94.75,0.4279,98.42,55.58,11.0,0.356,16.2,43.5,92.4,44.9,8.33,44.0,69.4,69.1,1030.0,0
2020.0,10190.0,103.0,95.11,0.4043,97.96,56.8,3.0,0.105,1.2,3.0,68.9,50.8,20.06,18.1,67.2,83.8,1376.0,0
2021.0,4442.0,4.0,99.8,0.4855,94.98,70.4,2.0,0.222,1.3,3.0,91.9,42.0,6.38,18.7,56.9,70.7,805.0,0
2021.0,74804.0,158.0,85.52,0.4838,95.02,65.1,3.0,0.637,28.4,55.3,71.6,49.1,22.53,60.4,52.1,38.7,1136.0,0
2017.0,150505.0,553.0,76.57,0.5686,95.83,48.86,8.0,0.3,15.8,52.0,64.8,56.5,20.09,5.0,61.3,66.1,1030.0,0
2023.0,2250.0,1.0,99.09,0.3707,96.69,48.46,1.0,0.463,1.9,3.0,72.8,44.7,13.03,16.0,72.0,51.3,1484.0,0
2018.0,170420.0,450.0,77.68,0.6012,94.22,61.12,4.0,0.2,25.4,65.0,57.3,56.8,26.44,7.1,57.6,59.6,799.0,0
2022.0,34244.0,6.0,99.49,0.3132,98.17,59.51,7.0,0.452,7.8,24.3,89.2,57.6,14.29,39.5,53.6,64.8,1179.0,0
2020.0,62173.0,254.0,89.91,0.5063,94.69,50.84,7.0,0.251,29.4,52.3,69.6,46.5,11.58,0.0,64.8,50.4,1099.0,0
2019.0,7190.0,21.0,99.8,0.3851,98.58,64.02,1.0,0.388,1.3,3.0,74.4,48.0,25.17,21.3,61.9,61.3,1513.0,0
2015.0,9351.0,1.0,99.8,0.3284,97.43,64.02,1.0,0.319,2.4,3.0,56.4,47.8,20.98,18.3,66.5,79.0,1536.0,0
2022.0,58787.0,207.0,88.84,0.4926,95.87,77.55,4.0,0.508,17.4,43.3,85.0,54.3,8.42,27.3,64.1,36.7,1156.0,0
2018.0,96527.0,254.0,69.26,0.7374,93.15,48.6,4.0,0.434,16.0,47.1,68.5,55.7,25.49,16.0,62.5,41.9,349.0,0
2019.0,54854.0,218.0,72.23,0.5063,94.49,37.27,6.0,0.724,9.5,26.2,63.8,50.7,30.69,55.9,61.6,18.5,427.0,0
2022.0,5368.0,1.0,99.8,0.368,96.38,95.36,1.0,0.262,3.8,5.0,86.0,62.0,9.72,33.6,57.0,49.2,1169.0,0
2022.0,28010.0,142.0,93.02,0.5063,94.2,59.14,6.0,0.276,11.2,32.8,85.3,61.9,18.33,58.1,54.9,58.4,1278.0,0
2019.0,78549.0,318.0,84.06,0.5138,94.52,88.08,5.0,0.304,21.8,73.1,74.6,47.9,14.41,34.6,66.2,36.7,1013.0,0
2024.0,38780.0,125.0,92.86,0.5063,96.03,79.76,3.0,0.343,24.9,55.4,93.3,61.2,16.59,19.9,55.0,31.5,971.0,0
2016.0,15045.0,214.0,92.96,0.5063,95.74,70.17,1.0,0.3,1.3,3.0,52.1,41.1,18.43,33.2,71.6,51.3,702.0,0
2020.0,18539.0,131.0,93.21,0.4199,97.49,38.33,1.0,0.246,1.1,3.0,74.6,70.4,18.48,17.7,52.6,69.7,1044.0,0
2015.0,30098.0,141.0,88.82,0.4879,93.85,58.99,1.0,0.208,20.4,8.4,59.5,51.1,14.89,30.7,59.4,42.7,1279.0,0
2021.0,36657.0,43.0,96.76,0.4182,99.31,91.59,1.0,0.592,10.8,25.3,75.0,42.2,13.3,26.9,66.2,72.0,1434.0,0
2020.0,166092.0,387.0,76.41,0.5379,94.15,64.31,1.0,0.323,19.7,56.1,70.2,64.8,21.69,12.0,62.3,27.3,865.0,0
2017.0,70479.0,214.0,90.05,0.4296,94.36,64.89,8.0,0.212,9.4,24.2,62.4,54.9,13.31,0.0,55.5,53.2,889.0,0
2016.0,210986.0,426.0,73.65,0.5031,93.26,83.14,4.0,0.319,32.7,65.5,60.1,70.2,23.18,38.4,50.1,17.6,551.0,0
2024.0,35205.0,283.0,82.09,0.5508,96.24,32.14,8.0,0.216,27.8,48.3,86.1,53.2,21.08,20.7,61.8,43.8,987.0,0
2018.0,47887.0,82.0,96.44,0.3993,99.01,59.04,4.0,0.216,9.5,21.7,61.6,53.2,15.57,22.7,54.8,78.2,1358.0,0
2020.0,49115.0,218.0,87.18,0.5687,90.66,39.93,7.0,0.369,10.6,33.1,72.0,72.7,23.24,41.4,39.8,35.1,1161.0,0
2017.0,26500.0,93.0,95.72,0.4538,95.32,74.43,3.0,0.122,3.7,11.8,37.8,50.7,30.84,37.8,60.7,76.9,1299.0,0
2015.0,125444.0,537.0,77.43,0.5652,94.24,37.5,1.0,0.03,14.3,36.5,70.9,56.6,16.13,15.4,66.1,62.9,726.0,0
2022.0,62088.0,271.0,88.02,0.4268,93.28,43.96,9.0,0.071,36.7,47.1,84.2,48.6,23.95,26.6,64.1,76.0,1070.0,0
2021.0,67802.0,185.0,90.6,0.4492,94.98,47.9,8.0,0.252,34.0,42.3,75.1,49.7,17.78,47.8,67.3,56.1,1213.0,0
2023.0,85213.0,242.0,73.98,0.6976,94.98,51.75,9.0,0.273,26.6,89.0,84.9,53.4,12.98,18.5,69.2,69.9,412.0,0
2017.0,181531.0,460.0,74.62,0.5833,94.62,63.92,3.0,0.319,30.8,65.1,59.1,66.2,28.91,12.0,50.6,34.1,793.0,0
2016.0,156288.0,459.0,71.47,0.6086,92.16,44.03,3.0,0.319,23.0,53.2,53.0,66.6,32.85,14.4,53.3,54.4,1030.0,0
2023.0,11486.0,214.0,87.61,0.3548,95.88,59.55,4.0,0.199,3.5,9.9,84.2,39.9,7.55,47.7,72.9,96.7,1438.0,0
2018.0,68852.0,127.0,93.73,0.3872,95.94,71.1,2.0,0.028,9.1,24.1,77.4,52.5,20.44,42.0,63.9,100.0,1323.0,0
2018.0,55030.0,279.0,78.23,0.512,96.62,24.16,8.0,0.476,8.3,26.8,63.6,71.7,21.19,32.8,44.7,41.2,751.0,0
2019.0,153548.0,323.0,79.52,0.498,92.36,76.58,7.0,0.382,29.6,73.7,66.4,56.8,19.88,33.3,42.0,44.5,712.0,0
2017.0,114706.0,235.0,84.11,0.4598,94.01,72.97,1.0,0.256,34.0,44.0,69.0,53.3,15.47,54.7,65.4,66.2,1078.0,0
2021.0,71631.0,298.0,84.83,0.4617,95.18,54.16,6.0,0.069,37.9,56.0,73.7,68.9,17.6,14.6,51.8,64.6,750.0,0
2017.0,78549.0,353.0,83.81,0.5398,94.17,49.93,2.0,0.235,22.1,36.9,68.9,55.3,12.87,19.1,59.9,36.8,997.0,0
2021.0,77189.0,224.0,84.34,0.4584,93.49,62.05,6.0,0.422,23.3,45.5,78.8,63.3,13.01,52.1,49.5,31.2,815.0,0
2023.0,13295.0,23.0,99.8,0.4027,97.37,94.26,1.0,0.249,1.0,3.0,92.0,47.6,9.28,0.0,62.2,88.0,1030.0,0
2021.0,87289.0,212.0,85.78,0.4122,95.73,67.04,6.0,0.481,19.0,52.8,79.5,75.5,22.94,10.0,48.7,36.1,863.0,0
2023.0,30608.0,59.0,87.98,0.6079,94.51,83.21,1.0,0.354,8.7,27.2,90.9,60.3,12.78,27.7,53.2,74.8,651.0,0
2023.0,31208.0,124.0,79.95,0.6849,93.0,45.81,2.0,0.102,27.6,36.3,94.5,63.0,22.34,51.2,50.8,82.9,550.0,0
2018.0,75518.0,73.0,90.24,0.4491,94.5,106.44,1.0,0.507,17.1,34.4,54.3,44.3,33.23,56.2,63.7,23.5,1307.0,0
2018.0,107523.0,191.0,91.64,0.4632,99.12,101.05,3.0,0.312,24.0,37.2,72.2,46.4,19.53,53.3,70.5,79.1,1150.0,0
2015.0,174092.0,538.0,77.91,0.5977,92.63,64.02,6.0,0.052,37.4,52.1,45.6,61.5,31.88,12.2,49.2,46.4,744.0,0
2022.0,24292.0,1.0,99.73,0.298,94.98,96.97,2.0,0.258,20.4,19.9,82.4,52.5,4.54,30.8,53.3,80.6,1220.0,0
2015.0,21069.0,69.0,99.8,0.3568,94.05,74.19,1.0,0.15,1.8,5.0,42.3,60.0,13.48,21.2,49.0,71.1,1108.0,0
2016.0,196253.0,416.0,70.15,0.5458,91.66,67.12,4.0,0.161,22.7,67.2,54.4,74.3,34.04,19.7,40.6,64.3,548.0,0
2018.0,136977.0,394.0,87.61,0.6313,93.22,60.14,1.0,0.4,17.2,60.0,76.3,52.2,7.37,47.0,57.6,45.1,826.0,0
2021.0,27375.0,65.0,94.59,0.4884,96.79,71.6,6.0,0.133,20.4,15.7,72.8,43.9,12.0,9.8,61.7,100.0,704.0,0
2023.0,3416.0,1.0,93.02,0.4517,94.36,34.5,1.0,0.203,2.6,7.6,77.3,73.0,10.88,71.6,52.4,71.5,1123.0,0
2017.0,122821.0,309.0,87.32,0.4754,93.99,59.51,3.0,0.264,21.9,39.7,43.6,57.6,26.99,69.0,60.1,57.2,1029.0,0
2021.0,25546.0,130.0,94.15,0.3958,95.96,63.07,4.0,0.388,8.8,23.9,84.8,45.0,12.29,40.7,61.7,63.8,1319.0,0
2021.0,64568.0,109.0,96.95,0.395,98.13,73.81,5.0,0.385,17.7,43.8,99.9,53.9,3.72,27.5,52.2,58.9,1349.0,0
2024.0,78549.0,22.0,99.47,0.4909,98.32,98.59,1.0,0.413,2.3,7.6,79.8,60.5,9.0,30.4,56.9,81.8,767.0,0
2016.0,237376.0,327.0,79.89,0.4425,94.1,101.59,3.0,0.344,35.7,80.9,81.9,64.2,16.46,14.8,50.2,23.7,694.0,0
2017.0,205081.0,551.0,76.9,0.595,93.5,52.09,9.0,0.098,37.8,73.4,72.8,60.8,18.33,33.2,54.6,78.6,756.0,0
2016.0,110009.0,365.0,80.97,0.5459,95.2,63.85,1.0,0.448,15.6,33.3,61.8,51.6,11.71,13.4,66.9,43.5,1030.0,0
2023.0,67225.0,209.0,79.38,0.4777,93.93,48.02,10.0,0.726,31.6,78.9,78.9,66.8,19.81,48.5,54.7,0.2,812.0,0
2023.0,24532.0,92.0,93.34,0.4977,92.92,49.88,7.0,0.169,17.5,33.1,87.3,53.7,14.04,27.9,54.6,42.3,1242.0,0
2023.0,46116.0,151.0,85.75,0.6119,95.31,43.67,2.0,0.463,18.0,54.5,93.5,49.1,17.27,69.6,54.7,46.9,1216.0,0
2020.0,143643.0,257.0,81.43,0.5511,94.64,83.64,6.0,0.742,23.9,81.2,73.4,51.6,18.42,57.1,56.0,0.0,1002.0,0
2018.0,179165.0,610.0,73.5,0.6092,94.66,39.11,9.0,0.101,31.9,73.5,63.4,65.8,23.61,14.5,51.0,62.0,697.0,0
2015.0,136637.0,255.0,86.31,0.5326,96.31,81.64,1.0,0.289,24.1,41.1,72.8,53.8,22.42,33.8,60.3,70.7,1082.0,0
2017.0,27594.0,178.0,93.02,0.4665,94.59,44.45,2.0,0.319,3.7,12.4,72.8,56.9,34.12,29.5,58.1,74.0,1333.0,0
2015.0,205706.0,474.0,71.88,0.6846,92.58,71.52,5.0,0.245,19.9,63.9,47.0,58.9,26.84,53.0,66.8,52.8,740.0,0
2017.0,66821.0,132.0,87.28,0.5433,96.02,72.84,2.0,0.469,7.2,24.4,64.4,56.8,13.67,37.6,50.7,52.0,1273.0,0
2016.0,37276.0,137.0,91.76,0.4758,97.96,79.41,1.0,0.5,5.7,9.6,46.4,49.8,25.27,50.7,67.1,53.9,1218.0,0
2017.0,60816.0,250.0,87.86,0.5204,95.91,60.38,1.0,0.226,12.3,16.6,54.5,51.7,28.73,33.0,59.1,75.1,1115.0,0
2020.0,68572.0,243.0,87.08,0.5063,94.92,60.44,7.0,0.024,14.3,38.9,61.1,55.9,22.42,33.2,58.7,81.9,1077.0,0
2016.0,85190.0,185.0,90.72,0.4431,95.86,73.2,2.0,0.416,12.9,29.9,62.1,52.5,11.03,39.9,62.1,49.6,1215.0,0
2023.0,39493.0,104.0,93.6,0.4589,96.19,110.42,3.0,0.26,16.6,43.0,75.3,50.4,16.02,29.9,61.5,88.1,1296.0,0
2022.0,81938.0,232.0,77.4,0.5063,93.24,53.75,9.0,0.272,31.8,58.4,73.8,52.8,23.43,49.1,57.2,77.2,426.0,0
2023.0,26562.0,47.0,97.63,0.379,96.19,89.82,3.0,0.465,12.3,27.2,86.0,58.0,12.25,21.0,56.9,38.9,1121.0,0
2021.0,7268.0,117.0,91.99,0.4223,95.51,87.26,2.0,0.277,2.4,3.0,90.6,64.3,3.43,37.9,55.1,71.3,983.0,0
2021.0,158206.0,301.0,85.43,0.4795,96.01,87.35,6.0,0.301,41.4,93.0,73.8,62.0,23.65,29.0,56.6,49.6,955.0,0
2019.0,41506.0,169.0,94.05,0.5063,98.43,76.28,1.0,0.116,8.3,23.6,52.3,49.5,30.72,26.5,62.0,77.9,1332.0,0
2016.0,39062.0,152.0,86.15,0.4353,96.26,47.75,3.0,0.288,6.8,15.7,69.0,68.4,12.47,32.0,47.9,14.2,1030.0,0
2020.0,59240.0,106.0,94.51,0.4457,96.96,63.37,1.0,0.239,31.0,37.8,71.3,52.5,17.6,11.2,67.0,84.9,1313.0,0
2020.0,99913.0,317.0,82.88,0.5914,94.03,49.37,6.0,0.107,25.6,38.1,58.3,57.4,15.64,48.1,61.5,92.7,963.0,0
2015.0,30899.0,109.0,94.96,0.4691,96.11,87.21,1.0,0.255,2.8,5.3,72.8,46.0,12.91,15.8,55.1,52.1,1343.0,0
2018.0,151042.0,360.0,81.24,0.6231,91.54,56.96,5.0,0.283,25.4,61.9,77.1,65.6,20.24,33.2,55.3,24.7,919.0,0
2017.0,32280.0,91.0,95.72,0.4117,96.06,76.86,3.0,0.319,3.5,11.1,61.2,48.5,19.85,33.7,56.9,55.8,1420.0,0
2022.0,2683.0,58.0,99.67,0.2913,96.38,62.11,4.0,0.404,3.6,12.5,87.4,47.4,10.1,11.1,63.3,70.2,1385.0,0
2022.0,9778.0,35.0,98.66,0.4377,97.77,64.02,1.0,0.076,1.5,3.0,89.0,47.7,9.91,42.5,58.9,100.0,1457.0,0
2022.0,21991.0,147.0,85.59,0.4998,91.77,27.97,5.0,0.22,6.4,19.4,80.5,78.9,14.97,32.6,45.7,61.7,907.0,0
2016.0,129697.0,214.0,84.54,0.5014,95.72,78.79,3.0,0.319,16.1,42.4,70.0,51.6,20.88,17.5,56.7,38.6,1061.0,0
2019.0,78549.0,471.0,82.27,0.5365,94.98,38.21,9.0,0.317,52.9,66.5,82.1,54.7,10.29,32.2,62.0,61.4,853.0,0
2016.0,229498.0,497.0,87.61,0.5039,95.95,58.94,6.0,0.118,23.5,69.8,64.2,67.6,21.84,40.9,44.5,87.0,468.0,0
2023.0,18706.0,156.0,90.73,0.4536,93.69,67.22,2.0,0.088,9.5,26.6,94.3,55.2,10.17,41.0,59.3,80.0,1221.0,0
2018.0,99555.0,487.0,74.9,0.6644,94.02,31.51,6.0,0.083,16.7,37.9,54.0,64.0,33.71,31.1,57.0,81.7,753.0,0
2022.0,80704.0,191.0,89.69,0.367,97.04,84.72,4.0,0.422,16.9,53.5,90.5,67.3,16.21,26.1,57.0,67.2,931.0,0
2023.0,68519.0,261.0,83.21,0.4737,94.18,42.36,5.0,0.648,21.5,57.1,84.8,54.6,18.77,33.2,56.9,14.2,1023.0,0
2020.0,22832.0,76.0,99.47,0.3772,95.69,53.78,4.0,0.114,14.6,23.0,88.5,39.3,1.84,22.5,70.5,87.7,1455.0,0
2019.0,32194.0,113.0,98.24,0.5063,99.5,67.98,2.0,0.338,5.9,17.1,67.4,53.4,19.56,26.4,56.4,79.3,1346.0,0
2017.0,127047.0,451.0,80.49,0.5506,95.18,50.13,6.0,0.478,30.5,47.4,61.6,51.0,24.56,42.2,64.5,35.9,839.0,0
2021.0,52333.0,312.0,83.98,0.4858,94.66,40.92,2.0,0.19,20.4,29.2,72.8,45.1,20.14,30.4,68.5,83.8,966.0,0
2022.0,4102.0,3.0,99.8,0.4185,98.62,71.37,1.0,0.28,4.7,10.1,82.2,43.2,8.5,24.7,67.6,62.0,805.0,0
2022.0,87254.0,260.0,90.05,0.4591,94.98,83.52,9.0,0.308,20.4,76.7,73.4,48.4,18.33,21.2,61.6,68.4,1101.0,0
2023.0,27546.0,81.0,97.98,0.4002,94.98,87.02,3.0,0.297,4.8,11.9,72.8,46.2,12.67,33.7,68.0,75.0,1363.0,0
2021.0,49921.0,89.0,87.61,0.4007,97.71,72.04,1.0,0.351,16.6,26.4,86.7,63.9,11.61,22.6,48.2,42.1,1077.0,0
2019.0,7582.0,49.0,99.8,0.4169,97.47,70.24,1.0,0.313,1.4,3.0,79.8,36.4,8.74,5.0,73.1,84.6,753.0,0
2021.0,23834.0,17.0,94.19,0.4156,94.32,80.32,3.0,0.182,11.6,20.1,65.0,72.7,18.33,47.8,50.0,37.6,1030.0,0
2018.0,8062.0,111.0,96.02,0.3443,98.13,64.02,1.0,0.289,1.3,4.4,66.9,49.0,15.26,37.7,62.6,65.3,1346.0,0
2019.0,163733.0,371.0,81.42,0.5271,93.81,91.13,4.0,0.326,25.4,76.6,79.4,59.4,22.81,21.2,60.5,39.8,948.0,0
2018.0,115510.0,495.0,87.61,0.6058,93.31,38.21,6.0,0.061,19.8,46.1,61.5,58.7,27.86,42.8,58.4,88.6,786.0,0
2015.0,62542.0,123.0,93.23,0.4318,98.09,47.28,2.0,0.22,5.0,17.4,46.4,51.8,30.43,26.8,59.8,57.0,1233.0,0
2018.0,66583.0,239.0,86.15,0.4991,93.47,40.82,3.0,0.311,11.4,23.2,74.5,54.2,10.96,22.0,60.2,50.7,1117.0,0
2021.0,85085.0,240.0,78.74,0.464,93.35,62.63,4.0,0.739,22.6,53.4,69.7,68.5,35.16,49.5,46.8,26.3,749.0,0
2020.0,135937.0,410.0,74.62,0.6669,93.32,58.26,6.0,0.405,27.6,81.5,79.7,71.9,15.03,33.2,47.9,37.2,798.0,0
2017.0,38437.0,371.0,67.7,0.6574,90.86,16.93,3.0,0.169,4.1,13.5,60.4,56.8,28.21,77.1,52.5,58.8,547.0,0
2019.0,21509.0,82.0,99.42,0.3557,98.97,91.37,1.0,0.617,3.6,10.8,80.2,41.7,3.41,26.9,69.5,36.4,1468.0,0
2020.0,111272.0,370.0,75.84,0.6492,93.8,51.0,7.0,0.566,34.7,61.2,65.1,55.1,31.28,37.5,60.6,18.8,860.0,0
2018.0,124488.0,271.0,87.85,0.4799,94.53,62.72,5.0,0.172,16.3,49.9,80.5,49.8,14.99,32.9,57.0,26.2,1036.0,0
2019.0,137952.0,241.0,87.49,0.4409,96.15,86.8,5.0,0.247,37.1,65.0,73.8,77.0,17.8,46.1,45.6,70.8,858.0,0
2021.0,190377.0,538.0,71.23,0.5739,91.43,50.02,12.0,0.573,51.5,47.1,62.1,60.4,33.03,44.6,52.9,0.3,720.0,0
2023.0,19876.0,103.0,96.75,0.3527,93.98,84.54,4.0,0.383,6.0,13.9,76.0,64.1,13.8,51.7,46.2,16.5,1026.0,0
2020.0,500.0,30.0,91.64,0.5818,96.54,76.96,4.0,0.37,1.0,3.0,67.4,58.3,18.92,60.7,54.8,47.7,728.0,0
2019.0,86343.0,137.0,95.12,0.4093,96.9,79.86,5.0,0.087,38.2,49.6,76.3,53.1,18.33,8.2,56.4,100.0,1341.0,0
2021.0,52766.0,110.0,84.73,0.6237,94.83,61.69,2.0,0.153,11.2,36.6,75.3,45.0,8.19,54.5,56.9,67.1,621.0,0
2020.0,81655.0,283.0,76.95,0.5856,95.31,57.03,2.0,0.247,13.8,43.7,96.3,80.8,12.26,55.1,44.1,63.7,677.0,0
2022.0,83779.0,232.0,85.44,0.5067,93.64,83.22,4.0,0.565,29.6,63.9,90.7,50.9,18.33,37.0,61.9,38.9,1069.0,0
2021.0,110797.0,280.0,84.12,0.5234,95.62,67.79,4.0,0.181,25.6,63.9,83.9,48.8,19.16,6.5,56.9,89.9,1002.0,0
2024.0,500.0,11.0,99.8,0.2897,94.69,94.89,5.0,0.062,3.5,5.5,95.9,47.1,4.25,24.0,64.6,85.2,1510.0,0
2023.0,78549.0,1.0,99.8,0.382,97.49,45.18,1.0,0.138,1.0,3.0,85.4,50.4,16.68,10.4,59.0,85.1,1474.0,0
2023.0,35123.0,123.0,95.39,0.3674,97.04,98.17,2.0,0.166,19.3,34.9,84.5,50.8,24.93,15.5,61.3,81.9,1344.0,0
2024.0,51396.0,188.0,87.73,0.3847,95.61,85.39,4.0,0.293,45.8,78.2,100.0,61.1,13.28,27.9,51.1,66.3,930.0,0
2023.0,31667.0,44.0,97.21,0.3373,94.98,106.96,4.0,0.491,13.1,28.9,72.8,50.0,3.95,34.2,60.2,29.6,1098.0,0
2024.0,22843.0,101.0,92.93,0.4896,96.52,63.13,7.0,0.395,17.3,48.0,80.4,48.6,4.92,68.0,61.9,46.5,1280.0,0
2022.0,21598.0,172.0,85.8,0.4583,93.41,38.21,4.0,0.486,20.4,17.4,82.2,72.4,11.46,43.7,46.4,13.9,890.0,0
2021.0,13169.0,1.0,99.8,0.3958,97.61,59.62,1.0,0.111,8.3,16.2,77.3,55.2,14.94,20.0,58.5,69.9,1477.0,0
2020.0,164736.0,373.0,87.61,0.4412,95.52,71.84,10.0,0.332,40.2,88.1,82.3,65.0,19.98,16.4,58.5,28.4,691.0,0
2020.0,28590.0,214.0,89.06,0.4467,94.16,81.95,1.0,0.439,20.4,16.2,58.0,60.0,26.43,23.6,55.0,30.2,1213.0,0
2018.0,142456.0,376.0,77.86,0.5782,92.85,61.12,4.0,0.659,20.4,54.7,63.0,60.6,18.34,68.4,52.5,11.6,897.0,0
2021.0,14304.0,74.0,97.61,0.3982,95.79,85.59,1.0,0.518,5.0,16.0,73.4,48.1,17.65,29.4,48.6,37.8,1030.0,0
2017.0,83369.0,338.0,87.07,0.4501,94.98,59.48,2.0,0.319,16.9,33.1,64.6,54.2,15.27,16.3,58.9,59.6,1049.0,0
2021.0,13460.0,1.0,99.8,0.3746,94.86,51.45,1.0,0.382,1.9,3.0,81.6,51.3,12.57,52.1,57.8,50.3,1456.0,0
2023.0,78549.0,142.0,92.28,0.4518,94.98,34.87,3.0,0.448,6.6,18.5,80.4,53.0,20.39,43.3,53.7,63.3,1264.0,0
2020.0,99288.0,265.0,85.07,0.4624,95.24,55.57,5.0,0.261,15.8,52.5,81.9,63.8,20.04,33.5,48.0,60.4,801.0,0
2019.0,208100.0,214.0,86.5,0.522,94.56,107.72,4.0,0.499,49.3,104.2,72.7,47.9,14.19,42.4,67.7,18.3,1043.0,0
2015.0,40167.0,151.0,90.53,0.4077,95.26,97.18,2.0,0.303,5.6,17.2,45.5,66.9,19.8,48.2,45.0,68.1,968.0,0
2022.0,48951.0,99.0,99.8,0.4143,95.54,116.02,5.0,0.097,33.0,49.9,89.7,52.3,12.5,26.7,61.0,85.0,1353.0,0
2018.0,113066.0,589.0,69.34,0.6442,91.74,29.41,7.0,0.386,20.4,44.7,61.6,56.4,27.17,42.8,59.8,17.5,601.0,0
2020.0,7307.0,61.0,97.2,0.3886,96.62,79.75,1.0,0.33,3.6,12.0,75.6,69.0,1.99,17.5,56.2,68.4,1143.0,0
2023.0,38672.0,216.0,90.02,0.4508,94.98,45.8,5.0,0.287,16.3,47.1,92.6,56.8,5.65,30.0,59.5,42.3,1173.0,0
2021.0,19437.0,60.0,94.22,0.4577,96.88,68.85,1.0,0.247,6.4,20.0,95.9,46.1,18.33,47.2,68.5,54.9,703.0,0
2024.0,41597.0,78.0,90.4,0.5598,96.26,80.62,5.0,0.249,28.2,56.0,100.0,46.8,16.01,30.6,66.0,62.7,645.0,0
2022.0,29847.0,48.0,93.34,0.3931,95.64,94.63,4.0,0.523,9.0,23.1,91.4,65.2,14.06,31.5,47.3,50.0,1094.0,0
2022.0,62046.0,94.0,97.26,0.4138,98.63,122.51,5.0,0.453,17.5,47.1,93.9,51.2,8.58,33.2,66.0,35.6,1377.0,0
2016.0,75785.0,172.0,87.65,0.4121,96.53,104.86,4.0,0.602,8.1,25.2,66.8,78.0,25.82,40.1,44.3,19.4,873.0,0
2015.0,110308.0,225.0,89.76,0.4674,93.67,90.42,1.0,0.445,9.0,31.1,66.3,58.8,18.33,18.8,54.2,31.8,1109.0,0
2019.0,116149.0,551.0,77.06,0.534,92.9,34.51,12.0,0.173,24.0,52.6,74.9,55.5,12.2,30.9,59.6,65.3,782.0,0
2017.0,36069.0,69.0,96.23,0.402,96.26,80.06,1.0,0.401,5.6,15.1,64.1,37.5,10.67,38.3,71.4,80.9,1371.0,0
2024.0,33750.0,145.0,90.91,0.4049,98.04,58.04,8.0,0.028,43.3,67.0,89.4,64.7,4.81,20.9,44.8,94.7,957.0,0
2018.0,63566.0,143.0,93.94,0.418,96.16,60.7,1.0,0.489,10.8,25.3,74.7,52.6,19.86,33.5,57.5,41.3,1284.0,0
2018.0,18365.0,36.0,95.33,0.3268,96.91,87.42,1.0,0.474,2.9,8.0,61.8,74.4,15.91,47.6,43.0,57.1,1087.0,0
2022.0,106180.0,333.0,74.61,0.5478,93.54,47.28,9.0,0.199,30.4,91.0,89.9,63.0,17.91,10.4,58.7,40.9,633.0,0
2020.0,4607.0,32.0,97.59,0.4196,98.06,58.61,1.0,0.064,4.0,10.7,88.3,70.0,8.39,0.0,53.2,93.2,1124.0,0
2023.0,32082.0,39.0,92.82,0.5499,96.55,82.22,4.0,0.413,11.2,37.8,73.8,63.0,12.1,33.2,49.5,61.2,691.0,0
2022.0,110385.0,214.0,87.48,0.4832,95.43,61.69,7.0,0.128,25.4,88.8,67.4,62.4,3.77,26.6,51.6,83.0,1105.0,0
2016.0,196555.0,275.0,87.21,0.4165,95.08,99.5,3.0,0.103,26.4,64.5,58.0,46.9,18.33,26.5,73.9,36.8,1056.0,0
