vehicle_id,manufacturing_year,odometer_km,cycle_count,battery_health_percent,internal_resistance,charge_efficiency,remaining_capacity,charging_cycles_last_month,fast_charge_ratio,average_trip_distance,daily_distance,cooling_system_health,thermal_runaway_risk,voltage_imbalance,battery_stress_index,thermal_health_score,charging_quality_score,predicted_remaining_life_cycles,battery_failure,BMS_warning_count,capacity_loss_percent,vehicle_age_years
EV267468,2019.0,116948.0,416.0,79.42,0.5476,94.45,49.32,5.0,0.433,35.8,53.1,65.8,48.8,21.4,37.1,64.0,25.1,879.0,0,5.0,20.58,7.07
EV154459,2017.0,21920.0,1.0,99.8,0.3844,97.43,90.88,1.0,0.233,3.2,10.1,68.4,58.0,18.81,49.1,57.3,100.0,1499.0,0,,0.2,8.88
EV214843,2020.0,78549.0,48.0,97.04,0.4077,96.66,91.15,4.0,0.093,6.4,13.6,83.8,60.4,16.6,36.5,48.2,84.1,1184.0,0,1.0,2.96,5.85
EV252498,2020.0,110937.0,295.0,79.81,0.6992,86.91,58.07,6.0,0.4,20.4,64.9,74.7,62.9,16.77,100.0,55.6,0.0,981.0,1,3.0,20.19,5.96
EV153361,2024.0,8915.0,122.0,97.15,0.4572,95.77,52.31,5.0,0.272,7.8,20.0,88.9,52.6,12.46,49.3,60.3,73.6,1383.0,0,2.0,,1.97
EV282114,2022.0,4383.0,14.0,99.8,0.5063,96.05,57.51,1.0,0.461,3.6,8.9,87.5,48.6,6.64,22.5,60.3,59.9,1484.0,0,0.0,,4.15
EV188391,2015.0,78549.0,1125.0,49.4,0.7932,89.35,33.39,10.0,0.691,65.6,47.1,48.5,77.9,43.21,53.8,41.6,0.0,238.0,1,2.0,50.6,11.19
EV164379,2021.0,48846.0,124.0,97.74,0.413,95.61,82.83,2.0,0.261,14.8,31.2,83.4,46.0,2.78,9.5,64.6,55.3,1341.0,0,1.0,2.26,4.89
EV266484,2016.0,185645.0,553.0,75.39,0.5804,94.23,48.6,8.0,0.081,31.1,61.0,47.0,62.7,25.82,0.0,50.5,85.2,775.0,0,9.0,24.61,9.94
EV195150,2020.0,63743.0,96.0,93.79,0.4116,96.32,88.15,1.0,0.151,15.0,32.8,60.8,58.7,23.99,38.3,59.6,57.3,1302.0,0,2.0,6.21,5.88
EV150133,2020.0,13444.0,30.0,99.8,0.4203,97.89,44.57,1.0,0.368,1.4,3.0,87.6,49.0,14.17,30.8,61.1,53.8,1424.0,0,2.0,0.2,
EV171822,2024.0,39141.0,121.0,92.84,0.41,98.45,59.67,7.0,0.401,22.0,74.9,93.2,72.1,11.93,27.4,45.3,69.7,1047.0,0,4.0,7.16,2.23
EV176070,2021.0,121984.0,404.0,80.66,0.5293,93.72,54.76,7.0,0.585,42.9,81.9,83.9,59.5,22.83,25.4,49.5,2.9,885.0,0,,19.34,4.82
EV128836,2019.0,127188.0,236.0,89.14,0.4141,93.67,87.13,6.0,0.262,15.9,54.8,78.1,49.3,16.18,21.3,64.0,57.9,1133.0,0,4.0,10.86,7.09
EV143539,2016.0,38645.0,176.0,89.09,0.5045,94.52,46.68,1.0,0.164,9.7,13.4,72.8,49.4,24.57,52.9,66.4,41.8,1147.0,0,2.0,,9.77
EV153196,2020.0,79634.0,164.0,87.46,0.4556,93.67,71.88,1.0,0.453,15.4,43.0,68.2,54.8,18.2,11.9,55.8,33.8,1171.0,0,3.0,12.54,5.82
EV152014,2022.0,15501.0,47.0,99.8,0.4252,96.56,88.26,4.0,0.022,2.3,4.9,96.3,52.0,14.25,0.0,60.5,97.1,756.0,0,4.0,0.2,3.98
EV157084,2018.0,175427.0,419.0,68.35,0.568,91.97,52.75,7.0,0.493,51.0,67.4,50.2,84.1,29.87,31.7,34.3,23.0,531.0,1,3.0,31.65,8.13
EV111153,2022.0,5274.0,10.0,99.8,0.382,95.32,62.26,2.0,0.072,7.3,10.7,93.1,39.0,12.6,27.2,66.7,74.3,805.0,0,3.0,0.2,4.09
EV252891,2015.0,106212.0,301.0,68.47,0.653,85.39,47.04,5.0,0.572,12.7,35.9,34.8,91.8,35.45,100.0,28.6,0.0,560.0,1,4.0,31.53,10.93
EV293829,2019.0,95134.0,414.0,71.87,0.6481,92.98,39.88,1.0,0.466,20.5,48.9,90.5,65.0,16.0,53.3,51.2,5.2,760.0,1,3.0,28.13,7.15
EV278864,2020.0,134616.0,427.0,64.25,0.7182,90.57,43.96,6.0,0.464,24.6,56.2,66.4,88.4,29.92,84.7,28.9,9.8,533.0,1,3.0,35.75,7.97
EV184774,2019.0,74293.0,148.0,89.54,0.5704,94.82,94.3,1.0,0.319,14.9,28.9,64.8,54.2,10.77,57.7,64.5,69.4,1235.0,0,1.0,10.46,6.83
EV217405,2020.0,82207.0,198.0,73.52,0.5988,93.18,54.77,2.0,0.655,20.4,41.0,77.8,57.1,25.19,39.6,59.8,12.6,457.0,0,1.0,26.48,6.03
EV232579,2017.0,153750.0,410.0,81.23,0.5379,96.64,55.2,5.0,0.407,19.1,56.2,71.4,53.0,13.24,9.4,62.6,81.8,855.0,0,2.0,18.77,8.96
EV192218,2015.0,265784.0,756.0,87.98,0.6802,94.82,58.64,5.0,0.764,31.7,75.0,47.4,24.6,23.98,70.1,77.4,0.0,2924.0,1,4.0,12.02,11.13
EV149786,2020.0,37325.0,23.0,98.63,0.3392,98.07,122.55,1.0,0.148,6.7,17.3,70.6,48.5,13.55,32.6,65.8,75.3,1476.0,0,4.0,1.37,7.03
EV186826,2019.0,15060.0,43.0,94.83,0.5063,97.21,78.6,3.0,0.14,3.0,9.3,72.6,68.2,11.97,15.9,45.1,81.4,1125.0,0,0.0,5.17,7.27
EV151184,2017.0,271012.0,1005.0,57.04,0.8132,89.62,30.19,17.0,0.396,59.4,102.8,61.5,67.0,43.25,55.2,42.3,0.0,347.0,1,1.0,42.96,8.9
EV147783,2015.0,44449.0,13.0,99.8,0.3634,98.94,120.31,3.0,0.352,6.0,14.6,60.8,63.0,18.33,34.6,56.9,67.5,1213.0,0,2.0,,11.21
EV152320,2019.0,112905.0,319.0,74.87,0.51,92.02,49.35,8.0,0.372,27.7,52.2,74.2,69.9,15.67,69.8,52.8,58.6,681.0,0,1.0,25.13,7.04
EV298954,2022.0,4312.0,31.0,96.98,0.3921,97.69,86.06,1.0,0.383,1.4,3.0,73.4,58.7,12.96,17.4,51.9,35.5,1120.0,0,1.0,3.02,3.99
EV102685,2017.0,247482.0,729.0,60.81,0.7498,92.64,42.24,8.0,0.859,46.7,90.0,51.8,63.5,36.8,86.6,51.2,0.0,467.0,1,5.0,39.19,8.99
EV295827,2022.0,107978.0,140.0,91.62,0.4059,94.92,118.94,2.0,0.415,25.9,81.1,82.8,50.9,7.41,42.7,62.8,74.6,1279.0,0,4.0,8.38,3.96
EV140321,2019.0,22611.0,12.0,99.8,0.3336,98.32,83.01,2.0,0.189,5.4,16.7,80.4,47.2,11.98,0.0,68.2,100.0,1450.0,0,0.0,0.2,6.9
EV231071,2018.0,205806.0,474.0,76.24,0.5788,94.65,65.79,10.0,0.475,42.9,88.0,63.6,60.5,17.43,39.8,57.5,13.7,816.0,1,6.0,23.76,7.97
EV200581,2022.0,63129.0,178.0,87.69,0.4795,95.44,79.18,2.0,0.616,15.0,46.6,80.8,54.4,17.09,40.9,60.4,33.5,1159.0,0,3.0,12.31,4.19
EV270316,2017.0,109047.0,421.0,73.14,0.5378,94.59,37.09,4.0,0.238,22.9,38.5,59.0,71.5,26.36,0.0,45.9,38.9,600.0,0,2.0,,9.17
EV115227,2021.0,46940.0,129.0,92.59,0.4967,97.16,82.98,1.0,0.115,11.5,21.5,73.9,50.3,10.99,18.3,53.1,80.5,1277.0,0,,7.41,5.09
EV257433,2021.0,2022.0,6.0,99.8,0.3578,94.98,74.56,1.0,0.207,1.8,3.0,77.5,40.9,14.16,59.2,57.1,73.6,1525.0,0,1.0,0.2,5.14
EV132765,2018.0,230302.0,605.0,53.05,0.9228,88.78,41.18,8.0,0.295,32.2,93.7,64.1,61.4,43.01,48.5,59.2,20.9,1030.0,1,0.0,46.95,7.97
EV112802,2017.0,102415.0,406.0,74.68,0.5817,94.38,46.31,6.0,0.26,12.4,47.1,54.6,59.7,33.33,34.2,54.5,88.4,860.0,0,3.0,25.32,9.01
EV271779,2015.0,95405.0,157.0,91.2,0.4601,96.92,85.57,2.0,0.157,16.8,31.0,51.8,52.0,24.75,34.3,57.2,52.5,1219.0,0,2.0,8.8,11.08
EV294067,2019.0,116118.0,601.0,78.58,0.5034,92.81,32.88,8.0,0.083,31.7,54.6,84.9,60.9,26.68,1.2,52.7,95.4,686.0,0,6.0,,7.15
EV284285,2019.0,111437.0,411.0,74.51,0.4765,93.59,41.27,7.0,0.252,14.6,50.1,66.8,73.0,19.49,22.1,42.9,65.7,607.0,0,1.0,25.49,6.86
EV143765,2023.0,40731.0,125.0,91.12,0.4731,95.42,77.54,2.0,0.291,22.1,61.0,85.8,60.8,15.56,24.0,55.5,61.8,1254.0,0,4.0,8.88,3.11
EV247020,2017.0,84467.0,214.0,84.89,0.5556,95.64,74.05,2.0,0.495,13.7,32.9,66.2,49.3,10.56,44.1,57.2,45.5,1094.0,0,5.0,15.11,8.88
EV259260,2023.0,46461.0,160.0,81.24,0.5849,92.93,75.45,4.0,0.077,18.1,47.5,82.0,49.6,20.2,35.7,62.9,73.7,528.0,0,3.0,18.76,2.88
EV259881,2016.0,54865.0,460.0,74.12,0.6273,94.81,19.99,7.0,0.399,5.5,14.6,59.8,58.4,18.33,50.5,60.8,61.6,782.0,0,1.0,,9.95
EV181783,2015.0,78549.0,39.0,99.8,0.3228,97.67,77.32,4.0,0.191,1.2,3.1,61.3,54.0,19.32,24.7,61.5,93.6,1030.0,0,0.0,0.2,10.98
EV149876,2016.0,78549.0,796.0,52.46,0.9132,86.78,50.81,7.0,0.78,97.3,133.3,43.8,78.9,38.72,85.7,33.1,0.0,423.0,1,8.0,47.54,10.06
EV102410,2018.0,291872.0,622.0,66.18,0.6971,94.22,63.74,8.0,0.579,39.8,118.3,67.3,60.1,19.46,65.5,50.5,3.5,559.0,1,2.0,33.82,8.18
EV227124,2020.0,43511.0,98.0,96.32,0.4173,96.32,76.94,3.0,0.519,8.2,47.1,61.8,58.4,24.08,23.9,62.0,52.5,1381.0,0,3.0,3.68,5.89
EV125383,2020.0,152238.0,511.0,72.52,0.6507,94.49,51.4,10.0,0.404,28.2,87.2,74.4,62.3,33.69,48.4,55.2,32.2,687.0,0,0.0,27.48,6.07
EV285143,2016.0,52138.0,171.0,91.53,0.4288,95.58,87.14,1.0,0.259,4.8,15.4,69.9,47.5,17.86,17.1,70.6,44.0,1218.0,0,5.0,8.47,9.71
EV166106,2022.0,112290.0,309.0,84.55,0.4878,92.21,67.33,6.0,0.251,24.5,84.9,86.3,55.1,26.35,32.5,55.1,36.0,1078.0,0,0.0,15.45,3.88
EV196079,2022.0,30996.0,86.0,97.44,0.4043,96.2,63.35,5.0,0.206,7.9,26.2,84.4,46.5,9.31,13.8,63.7,93.6,1378.0,0,0.0,2.56,3.94
EV243879,2024.0,23619.0,106.0,94.84,0.4159,97.29,41.29,3.0,0.354,15.3,40.1,84.4,45.2,13.22,31.6,68.2,50.6,1336.0,0,0.0,5.16,2.16
EV164187,2021.0,144607.0,480.0,55.94,0.8759,89.34,32.84,9.0,0.449,32.1,105.3,72.8,59.5,28.17,54.4,60.8,22.4,181.0,1,3.0,44.06,4.97
EV162759,2021.0,130235.0,424.0,81.8,0.5322,93.86,43.88,10.0,0.292,31.7,97.2,77.1,53.8,16.62,23.0,66.6,32.0,840.0,0,,18.2,4.75
EV224486,2020.0,77938.0,236.0,85.18,0.4498,96.46,64.23,6.0,0.221,15.6,37.8,73.1,57.2,12.12,39.0,51.8,89.6,798.0,0,4.0,14.82,6.1
EV121592,2020.0,103840.0,197.0,87.41,0.4105,94.07,64.02,1.0,0.465,22.3,58.2,82.2,57.1,17.56,23.2,58.4,22.7,875.0,0,5.0,12.59,6.03
EV206722,2021.0,54115.0,76.0,95.19,0.4396,95.39,65.97,5.0,0.437,18.1,46.4,76.4,54.6,16.37,19.4,56.9,55.3,1319.0,0,2.0,4.81,4.84
EV251547,2015.0,38560.0,132.0,95.25,0.3726,95.78,52.24,2.0,0.118,6.1,14.2,62.0,40.5,20.92,13.9,56.9,74.8,1330.0,0,0.0,,10.92
EV207512,2017.0,269226.0,1244.0,52.02,0.8165,94.98,22.23,18.0,0.641,33.6,95.6,69.7,85.8,32.45,68.0,34.5,0.0,1030.0,1,4.0,47.98,9.17
EV118355,2021.0,15151.0,69.0,97.08,0.3653,95.93,60.61,2.0,0.134,2.3,6.5,75.3,66.4,18.59,17.1,54.6,64.0,1141.0,0,2.0,2.92,4.99
EV139620,2019.0,98943.0,265.0,89.58,0.4538,95.68,68.87,3.0,0.193,20.4,50.4,84.2,53.9,18.99,13.8,54.5,65.9,1144.0,0,2.0,10.42,
EV231437,2024.0,17855.0,38.0,93.36,0.5026,91.58,80.66,2.0,0.122,11.6,20.9,91.0,63.0,1.4505,30.1,56.9,47.9,1341.0,0,0.0,6.64,1.86
EV178734,2024.0,37833.0,105.0,86.52,0.4739,94.52,77.48,3.0,0.396,11.6,33.7,76.8,56.8,19.47,49.6,40.2,57.3,944.0,0,2.0,13.48,2.02
EV126700,2015.0,78549.0,613.0,73.55,0.6144,90.79,70.25,5.0,0.319,33.6,88.0,67.0,60.2,19.29,1.5,52.0,51.0,633.0,0,4.0,26.45,10.99
EV151617,2024.0,36016.0,1.0,99.8,0.3744,95.88,76.1,3.0,0.243,20.1,47.1,86.5,47.2,8.9,47.5,59.5,72.5,1545.0,0,2.0,0.2,2.13
EV214103,2024.0,31567.0,1.0,98.61,0.3368,98.86,70.47,5.0,0.505,14.4,47.3,96.6,40.6,7.53,33.2,64.5,70.8,1388.0,0,0.0,1.39,1.96
EV142829,2015.0,337431.0,764.0,58.06,0.7842,90.35,51.53,9.0,0.6,73.5,103.7,47.2,76.1,40.23,83.0,42.3,1.6,402.0,1,3.0,41.94,10.99
EV149228,2016.0,83653.0,183.0,86.19,0.5444,92.87,79.03,2.0,0.283,10.1,30.5,59.8,75.1,20.89,60.4,43.4,44.3,1100.0,0,0.0,13.81,9.94
EV163173,2016.0,55711.0,162.0,94.21,0.3789,96.55,87.24,1.0,0.234,13.5,23.1,72.8,55.8,17.86,30.8,58.6,78.3,997.0,0,5.0,5.79,10.13
EV115998,2023.0,78549.0,1.0,99.8,0.3926,96.54,92.29,2.0,0.309,7.2,25.1,72.8,59.8,10.03,8.7,49.2,52.9,1464.0,0,3.0,0.2,2.9
EV228334,2015.0,147938.0,338.0,80.02,0.4661,93.38,70.36,4.0,0.51,28.1,46.9,53.2,67.9,20.33,36.0,49.8,52.1,638.0,0,3.0,19.98,10.84
EV154737,2021.0,50561.0,160.0,87.93,0.4897,95.98,78.1,6.0,0.443,11.8,26.6,92.8,58.3,18.38,37.9,50.0,41.0,1156.0,0,4.0,12.07,4.93
EV239692,2023.0,26164.0,19.0,99.8,0.3627,95.99,119.73,1.0,0.538,10.1,28.3,91.6,44.4,17.72,43.0,61.4,39.1,1464.0,0,1.0,0.2,3.13
EV257592,2023.0,13433.0,1.0,99.8,0.3842,95.27,69.08,1.0,0.607,17.4,33.0,85.2,40.2,10.86,64.1,68.0,29.9,1514.0,0,0.0,0.2,2.82
EV157982,2019.0,142367.0,231.0,86.38,0.5374,94.88,81.47,2.0,0.245,20.9,70.6,82.9,56.5,12.1,3.2,58.4,19.0,1071.0,0,4.0,13.62,6.88
EV219047,2019.0,183676.0,423.0,72.83,0.5706,91.51,66.72,10.0,0.652,66.6,94.8,65.8,61.6,30.65,32.7,57.4,0.0,799.0,1,2.0,27.17,6.96
EV156887,2016.0,78549.0,857.0,59.4,0.6998,93.01,47.18,10.0,0.628,39.3,110.2,62.6,84.2,30.29,47.8,56.9,0.0,403.0,1,1.0,40.6,10.0
EV277059,2023.0,84139.0,263.0,82.21,0.4815,95.19,45.75,10.0,0.678,32.8,94.6,96.7,50.9,18.33,40.0,66.4,10.1,1028.0,0,2.0,17.79,3.04
EV132840,2020.0,124542.0,349.0,87.61,0.5486,93.81,54.01,6.0,0.227,20.5,69.7,73.1,56.6,24.25,42.8,61.7,61.7,963.0,0,5.0,17.45,5.86
EV274910,2022.0,20556.0,52.0,97.65,0.3413,97.73,64.02,1.0,0.117,3.9,12.7,83.7,63.0,13.1,6.1,53.3,91.8,1097.0,0,2.0,2.35,3.9
EV216220,2021.0,500.0,18.0,99.8,0.3617,97.46,72.69,1.0,0.12,1.9,5.7,91.1,37.9,5.8,8.6,76.4,81.1,1560.0,0,4.0,0.2,5.05
EV290644,2024.0,13715.0,83.0,95.91,0.4378,97.39,44.51,4.0,0.407,15.1,27.6,94.8,48.5,11.41,65.8,53.5,66.9,1391.0,0,2.0,4.09,1.81
EV176652,2023.0,60789.0,59.0,95.62,0.4629,98.69,102.48,3.0,0.392,20.3,59.9,80.6,52.1,11.18,37.4,54.0,68.2,1404.0,0,0.0,4.38,2.98
EV149816,2017.0,136755.0,392.0,75.65,0.4808,91.39,62.21,1.0,0.085,23.3,48.7,69.6,56.8,17.5,39.8,45.6,69.2,631.0,0,4.0,24.35,9.07
EV116654,2020.0,35993.0,65.0,87.61,0.3454,98.19,64.02,1.0,0.566,13.7,19.6,79.0,62.2,8.08,47.9,52.2,60.4,1087.0,0,1.0,1.47,5.86
EV218336,2019.0,32514.0,60.0,95.67,0.4211,94.98,113.27,1.0,0.239,5.6,16.8,69.8,42.4,19.71,9.2,64.7,65.5,1327.0,0,1.0,4.33,7.07
EV134682,2024.0,43711.0,203.0,84.87,0.5003,94.09,43.77,7.0,0.319,28.5,67.4,84.0,74.6,11.44,35.9,47.2,82.3,901.0,0,5.0,15.13,1.95
EV148862,2023.0,53993.0,122.0,87.61,0.5641,95.4,57.03,9.0,0.304,42.9,60.5,73.1,50.2,23.19,26.5,66.9,34.3,603.0,0,5.0,15.06,3.14
EV102879,2018.0,45935.0,112.0,93.08,0.4728,95.84,64.02,6.0,0.053,7.9,22.0,66.5,49.7,11.87,31.6,63.5,45.6,1213.0,0,6.0,6.92,8.14
EV262591,2017.0,61061.0,191.0,90.62,0.4525,95.14,62.63,5.0,0.173,6.6,22.5,63.5,49.4,17.01,43.5,63.8,81.6,1192.0,0,0.0,9.38,8.96
EV209961,2015.0,222174.0,809.0,60.46,0.6345,89.97,35.1,6.0,0.467,39.4,63.4,49.0,70.7,39.86,61.7,48.5,30.1,368.0,1,4.0,39.54,11.14
EV164997,2019.0,108287.0,177.0,90.22,0.5191,94.59,109.6,3.0,0.232,28.7,48.9,64.8,66.2,14.73,30.1,54.2,49.2,1225.0,0,2.0,9.78,7.17
EV181800,2022.0,53574.0,2.0,97.75,0.5063,97.67,94.44,5.0,0.282,24.4,45.6,85.7,43.9,11.43,64.6,62.4,90.9,1471.0,0,1.0,2.25,3.91
EV185447,2023.0,50170.0,144.0,89.61,0.3889,96.02,57.74,2.0,0.539,14.4,37.0,81.2,64.4,13.56,20.5,49.7,35.4,960.0,0,2.0,10.39,3.27
EV202587,2024.0,54354.0,330.0,83.88,0.4966,94.56,37.75,12.0,0.286,37.7,94.8,96.7,59.1,14.37,20.1,59.3,48.6,995.0,0,2.0,16.12,1.77
EV100870,2015.0,194676.0,775.0,79.21,0.8937,95.21,37.58,11.0,0.564,36.7,63.5,38.9,42.9,35.73,79.9,64.4,22.1,2498.0,1,2.0,20.79,11.11
EV177382,2020.0,78549.0,170.0,90.58,0.3657,95.11,56.53,1.0,0.05,24.8,37.0,76.0,61.2,16.43,12.5,56.9,80.5,987.0,0,5.0,9.42,6.12
EV286716,2019.0,74936.0,54.0,98.1,0.3765,97.76,80.53,4.0,0.183,13.0,38.6,72.7,51.3,27.46,3.1,59.1,81.6,1444.0,0,2.0,1.9,6.78
EV147895,2022.0,7348.0,94.0,94.23,0.4375,98.39,55.59,3.0,0.14,1.0,3.0,88.3,46.0,4.94,62.2,58.8,85.6,1337.0,0,2.0,5.77,3.87
EV242932,2019.0,87939.0,235.0,79.95,0.5182,94.3,53.89,5.0,0.442,23.5,40.6,72.8,61.2,19.87,60.1,54.7,21.4,723.0,1,3.0,20.05,7.15
EV130013,2016.0,202957.0,490.0,76.3,0.5817,94.65,54.96,3.0,0.421,27.3,63.1,65.7,55.2,25.05,48.0,51.4,30.1,775.0,0,0.0,23.7,9.91
EV207280,2016.0,352638.0,678.0,66.71,0.63,94.98,62.94,11.0,0.889,33.4,114.4,52.9,71.7,31.57,66.0,49.7,0.0,502.0,1,2.0,,10.22
EV177178,2024.0,22183.0,123.0,95.94,0.3846,95.59,56.73,1.0,0.158,25.5,34.4,90.2,49.8,13.08,34.7,61.4,64.8,1387.0,0,6.0,4.06,2.15
EV182406,2020.0,52051.0,166.0,89.97,0.4211,94.44,82.25,7.0,0.573,27.6,62.4,85.3,57.7,16.15,38.2,54.4,25.7,1183.0,0,6.0,10.03,3.2
EV154014,2016.0,119103.0,302.0,80.87,0.5801,95.33,76.95,1.0,0.344,13.9,46.7,54.1,56.2,16.98,9.9,57.5,66.8,1006.0,0,3.0,19.13,9.85
EV162879,2022.0,45717.0,118.0,81.72,0.5995,93.34,52.24,4.0,0.193,12.4,39.3,89.9,63.5,18.05,56.0,53.7,73.1,578.0,0,2.0,18.28,3.92
EV266112,2020.0,29218.0,107.0,88.98,0.4289,92.67,80.14,1.0,0.503,3.7,10.0,79.6,54.5,23.57,60.7,57.2,33.9,1258.0,0,6.0,,
EV265014,2019.0,249696.0,668.0,63.53,0.5821,90.67,52.5,8.0,0.559,48.0,121.2,73.8,71.5,28.0,49.2,46.9,32.0,393.0,1,1.0,36.47,6.89
EV199576,2022.0,78549.0,1.0,99.8,0.2973,97.2,59.76,1.0,0.271,3.1,6.3,87.6,63.5,5.94,21.3,46.3,71.5,1176.0,0,0.0,0.2,3.69
EV277646,2024.0,8639.0,214.0,99.8,0.383,97.59,83.03,1.0,0.119,4.4,12.5,75.2,47.5,18.27,27.9,65.7,83.9,1486.0,0,1.0,0.2,1.91
EV234411,2018.0,134348.0,265.0,88.26,0.4958,95.81,108.65,5.0,0.256,30.9,58.2,64.8,53.6,17.98,34.8,61.7,55.9,1126.0,0,2.0,11.74,8.17
EV200491,2017.0,85897.0,417.0,62.79,0.7712,92.6,27.58,2.0,0.398,9.5,32.4,66.0,63.2,29.1,27.3,49.4,33.7,259.0,1,2.0,37.21,9.1
EV137841,2019.0,110899.0,151.0,91.08,0.4542,95.99,84.74,2.0,0.557,20.4,50.7,58.2,56.1,28.88,22.4,55.7,56.3,1217.0,0,3.0,8.92,7.17
EV275765,2016.0,151007.0,363.0,82.14,0.4914,94.07,77.06,5.0,0.319,28.6,43.8,73.0,59.9,23.66,1.0,46.8,67.5,938.0,0,3.0,17.86,10.07
EV167710,2019.0,107440.0,417.0,81.85,0.4966,95.19,45.16,7.0,0.356,30.0,55.1,78.5,49.8,13.45,33.2,66.1,58.6,918.0,0,2.0,18.15,7.05
EV220253,2022.0,38768.0,61.0,99.8,0.2681,94.72,105.23,3.0,0.211,22.8,37.9,80.7,63.4,15.11,3.8,54.9,52.1,1153.0,0,0.0,0.2,4.02
EV297690,2018.0,99523.0,504.0,73.95,0.6117,91.15,32.76,7.0,0.13,23.3,37.5,61.7,57.5,14.84,3.4,56.9,77.4,832.0,0,4.0,26.05,7.92
EV261702,2016.0,248372.0,819.0,64.12,0.7276,91.69,36.86,9.0,0.319,20.4,80.6,53.8,71.9,46.95,13.9,45.8,67.6,450.0,1,5.0,35.88,10.03
EV218628,2022.0,20630.0,79.0,98.07,0.3495,95.34,72.29,1.0,0.229,6.3,17.7,93.1,54.2,28.392,24.6,62.6,68.7,1030.0,0,3.0,1.93,4.05
EV101595,2020.0,47416.0,113.0,98.35,0.3962,98.25,84.17,6.0,0.148,12.5,40.0,71.9,46.5,10.31,22.3,57.7,82.9,1347.0,0,3.0,,5.11
EV123847,2022.0,5963.0,59.0,94.4,0.3969,95.05,89.32,1.0,0.348,6.0,12.9,92.3,56.5,12.43,16.8,51.3,47.8,1093.0,0,4.0,5.6,3.84
EV119031,2017.0,366148.0,667.0,60.27,0.6954,90.92,72.57,2.0,0.747,40.7,133.8,72.8,61.1,36.96,44.0,52.8,0.0,512.0,1,5.0,39.73,9.01
EV241590,2020.0,5370.0,80.0,96.96,0.4269,96.96,54.87,2.0,0.156,1.0,3.0,43.1,52.4,23.92,3.3,62.2,72.4,1310.0,0,2.0,3.04,8.81
EV134865,2017.0,319208.0,651.0,87.61,0.5715,93.15,65.18,6.0,0.649,59.4,113.7,73.2,70.1,26.91,65.3,48.9,26.1,331.0,1,2.0,34.78,9.16
EV261957,2015.0,181777.0,335.0,81.35,0.5063,96.78,81.39,7.0,0.258,15.3,51.5,38.4,55.2,37.01,65.5,65.3,53.0,936.0,1,5.0,18.65,11.32
EV253453,2018.0,136234.0,527.0,77.31,0.5653,94.02,44.62,8.0,0.115,31.5,60.1,66.1,56.4,28.55,14.0,56.9,88.7,710.0,0,2.0,22.69,7.93
EV286571,2022.0,80486.0,175.0,82.74,0.4651,94.89,59.34,4.0,0.403,19.9,61.5,90.4,50.4,14.34,33.2,58.6,45.5,1108.0,0,3.0,17.26,3.89
EV290434,2016.0,353039.0,883.0,57.81,0.7493,89.34,44.46,11.0,0.825,48.8,118.4,72.8,61.3,34.11,62.4,52.9,0.0,328.0,1,4.0,42.19,10.04
EV272812,2017.0,81811.0,216.0,74.55,0.744,92.65,55.97,6.0,0.185,10.5,32.6,57.7,67.6,29.57,39.4,46.0,57.7,445.0,0,1.0,25.45,9.11
EV215282,2016.0,48301.0,123.0,88.42,0.4188,93.83,58.95,2.0,0.351,5.9,14.1,52.6,69.6,34.99,35.0,45.3,23.7,914.0,0,1.0,,10.11
EV265835,2024.0,8801.0,214.0,99.8,0.5161,94.4,70.94,1.0,0.026,5.1,10.3,91.6,56.8,6.0,22.9,68.7,83.0,786.0,0,2.0,0.2,1.93
EV158882,2022.0,133389.0,214.0,69.85,0.6618,92.24,44.29,11.0,0.751,71.2,116.5,81.0,56.8,20.24,84.8,43.9,52.1,755.0,1,2.0,,4.07
EV274048,2020.0,21101.0,64.0,92.74,0.3884,94.04,64.02,2.0,0.27,3.8,47.1,81.4,66.2,7.91,30.9,47.0,59.1,1024.0,0,1.0,,6.23
EV171662,2015.0,42021.0,99.0,96.67,0.4254,95.49,64.02,1.0,0.152,7.4,17.9,62.5,52.5,19.21,36.3,65.7,94.0,1358.0,0,1.0,3.33,11.25
EV128762,2020.0,92483.0,287.0,83.85,0.4941,95.04,74.07,4.0,0.304,15.8,46.4,70.7,53.8,22.15,25.6,63.3,66.3,1040.0,0,1.0,16.15,5.99
EV265068,2022.0,138457.0,340.0,75.64,0.5083,92.49,53.78,8.0,0.449,28.1,93.6,72.3,73.2,31.1,33.2,44.6,32.2,683.0,0,1.0,24.36,4.21
EV267771,2023.0,31412.0,51.0,99.45,0.4239,98.2,64.02,4.0,0.19,24.1,39.2,98.1,37.5,0.0,21.1,73.8,76.1,1445.0,0,1.0,0.55,2.77
EV265570,2016.0,6595.0,98.0,96.66,0.3372,95.84,104.08,1.0,0.319,1.5,3.0,47.3,51.5,17.24,26.2,55.8,77.7,1013.0,0,5.0,3.34,10.03
EV114350,2015.0,34639.0,99.0,96.65,0.3407,96.45,103.4,1.0,0.319,5.3,13.7,53.9,56.8,9.73,0.0,59.9,100.0,1082.0,0,2.0,3.35,11.12
EV144714,2023.0,60179.0,164.0,90.3,0.4293,96.42,114.42,2.0,0.655,20.4,77.7,89.3,48.4,18.33,43.3,60.3,42.0,1239.0,0,7.0,9.7,2.84
